1.219323394732268584e+00,-1.163422675714754079e-01,-7.284173652749313665e-02,-1.518850468263029940e-01,3.315833220277031868e-01,2.022768132954565201e-02,-1.903708122190477248e-01,-9.031094795035258249e-01,7.449417001920086712e-01,-3.951694006287922001e+00,4.157741178276975980e+00
1.218153263078280313e+00,-1.242244891151867980e-01,-6.832998160783651520e-02,-1.823535057091606182e-01,3.625321884844014964e-01,7.029063608113779449e-02,-1.075482910086514726e-01,-1.065228317783148526e+00,3.845146124246316410e-01,-3.661394907578313429e+00,3.590803110964358336e+00
1.217582073350787164e+00,-1.319463652170352608e-01,-6.526916566397007735e-02,-2.101663947624764495e-01,3.896025175639350469e-01,1.492181276639667764e-01,-3.880449846797677516e-02,-8.632979306094992200e-01,3.812858409353452882e-01,-3.289492091984775879e+00,3.184797918216728529e+00
1.217511003991317509e+00,-1.374229311345406823e-01,-6.162687964154719977e-02,-2.349225202296365278e-01,4.140889273020866290e-01,2.410661960705574036e-01,1.878080446795826752e-02,-5.044268310271362576e-01,5.294403356968263585e-01,-2.898315137641972683e+00,2.942188275104460793e+00
1.217849914752062057e+00,-1.400674935151413336e-01,-5.685096232822620110e-02,-2.566000915060578924e-01,4.369815456020391120e-01,3.302501912449501975e-01,6.430997524330314685e-02,-1.557352848899128950e-01,6.646493024592629029e-01,-2.520250021305377786e+00,2.784895261401702182e+00
1.218505347379908788e+00,-1.401533900231819452e-01,-5.120587521671839115e-02,-2.753695095603079235e-01,4.588216490311193274e-01,4.116937136066641245e-01,9.827598070848365952e-02,1.349333713790536460e-01,7.467778917085390322e-01,-2.171457476809850906e+00,2.678118132613501068e+00
1.219394794486071243e+00,-1.384461007139741462e-01,-4.556680419124123360e-02,-2.913012961686429758e-01,4.800942370473596510e-01,4.850966789583330274e-01,1.232896219284266986e-01,2.923960821644527863e-01,6.632718727271808001e-01,-1.811284853451200716e+00,2.641967986994490758e+00
1.220448480586762807e+00,-1.358084122960392104e-01,-4.086758318901160397e-02,-3.045313686108753193e-01,5.011797248304699082e-01,5.483629847631436016e-01,1.394854608366672133e-01,3.674071591332906395e-01,5.118907623154475006e-01,-1.496032214196271859e+00,2.630931459419608043e+00
1.221599915844283402e+00,-1.326821145630872056e-01,-3.735186204029998513e-02,-3.154691121566493561e-01,5.221277000901045628e-01,6.029486327098969589e-01,1.477384035790547945e-01,4.144662200715249489e-01,3.673975821025838306e-01,-1.238063565318377135e+00,2.607488350493133211e+00
1.222784211686429146e+00,-1.292450715883826373e-01,-3.488680490478333202e-02,-3.245946342771968141e-01,5.427685148001962778e-01,6.483111670287771133e-01,1.476502324399892319e-01,4.450515087256340374e-01,2.492142910538307499e-01,-1.042760163063731982e+00,2.554212522010447017e+00
1.223929729897690999e+00,-1.256110943419756765e-01,-3.319229414704438774e-02,-3.324845528174176779e-01,5.628827157781546298e-01,6.830772782177210178e-01,1.379776219079590083e-01,4.636782600012586131e-01,1.747312529571578843e-01,-9.289063214885118214e-01,2.475956667605899497e+00
1.224964481451217724e+00,-1.219250458729026210e-01,-3.204977164392983080e-02,-3.396843523847256630e-01,5.823719575606036702e-01,7.094962856543696184e-01,1.200351399638935335e-01,4.580698164024545882e-01,1.111752081420767091e-01,-8.702482548584928868e-01,2.397804056796435823e+00
1.225829443305211930e+00,-1.183457401388094965e-01,-3.138113368402533493e-02,-3.465577094807105740e-01,6.012258822939405833e-01,7.299305345992416205e-01,9.563902539186991403e-02,4.369799129449095654e-01,5.621085727725156495e-02,-8.473963546266055635e-01,2.316912287920191993e+00
1.226478890698008195e+00,-1.149627431062404531e-01,-3.110297586232668721e-02,-3.533637625260492854e-01,6.194589353264304821e-01,7.463317944665815995e-01,6.629415430927172725e-02,4.089610798788848034e-01,1.349215153133648259e-02,-8.535831921755536733e-01,2.242308065695044927e+00
1.226880878756084980e+00,-1.117884727637775272e-01,-3.110280489509872556e-02,-3.602910041631105509e-01,6.371470103263799922e-01,7.611876868055814649e-01,3.393523301454258456e-02,3.847493711886287859e-01,-1.336164256506577365e-02,-8.779146553318405433e-01,2.180338115884753236e+00
1.227015649610070369e+00,-1.087970844836139567e-01,-3.126956052343042580e-02,-3.674727835272024734e-01,6.543839881512344414e-01,7.750779751321427158e-01,-3.819046603384338573e-04,3.631863708619623710e-01,-2.829481352217368822e-02,-9.173847400023023013e-01,2.129283171821020559e+00
1.226872254469063783e+00,-1.059799038726486481e-01,-3.154701592635692636e-02,-3.749915160711315143e-01,6.712401545241920564e-01,7.888015511038167782e-01,-3.550215073526583748e-02,3.411517602735665289e-01,-4.107116304359428177e-02,-9.622989447109446814e-01,2.084940440232682768e+00
1.226457869699217440e+00,-1.032223586558036893e-01,-3.186684254012186329e-02,-3.827519208860904465e-01,6.877144385946372118e-01,8.074278851390574996e-01,-6.798774087275913369e-02,3.482134305223803517e-01,-3.895725745088924469e-02,-9.780796553165088669e-01,2.033554354840452216e+00
1.225789024730515875e+00,-1.004137757643567275e-01,-3.220481702713950956e-02,-3.905990341736098603e-01,7.037667090003192349e-01,8.275670522777028859e-01,-9.906226257699408955e-02,3.538625545177638831e-01,-4.560550141835716109e-02,-9.840510991288256015e-01,1.979371110267530876e+00
1.224879023029189717e+00,-9.758512666512053624e-02,-3.266702698328364379e-02,-3.984338634906217091e-01,7.193803736887594003e-01,8.495315791985961207e-01,-1.282336677138669889e-01,3.532066036078714277e-01,-7.000441115245527313e-02,-9.750896528520698325e-01,1.923842999201135218e+00
1.223744503637562930e+00,-9.473169031684076924e-02,-3.332031201563787071e-02,-4.061590270036299355e-01,7.345507519098340987e-01,8.741037025970955776e-01,-1.551683895938518465e-01,3.600383688824497774e-01,-9.338487577718385113e-02,-9.566920273960800580e-01,1.868508293201503134e+00
1.222402635872427368e+00,-9.179540822999956995e-02,-3.414716286895914249e-02,-4.137205851705579307e-01,7.492918707649287580e-01,9.010218468618589327e-01,-1.800702605276564006e-01,3.739073719617552194e-01,-1.134030839142086272e-01,-9.342059200693308973e-01,1.816518756640489007e+00
1.220871317313359183e+00,-8.864838600402678848e-02,-3.503434420575281955e-02,-4.210852917642665116e-01,7.635865026019431623e-01,9.311813435584955778e-01,-2.025572092868049012e-01,4.127056576636173868e-01,-1.084937420353585674e-01,-9.074590701672117232e-01,1.756932229641547494e+00
1.219163151266772882e+00,-8.521498895061839496e-02,-3.589796054335471498e-02,-4.282409791317970948e-01,7.772965965840931135e-01,9.606235341123423588e-01,-2.243937758643583802e-01,4.455153617886196127e-01,-1.074593944302404958e-01,-8.817448363922785193e-01,1.670640853277257865e+00
1.217280488048808618e+00,-8.157851824587382394e-02,-3.676149148329236477e-02,-4.351132298998910963e-01,7.893801150547787859e-01,9.721274560888880645e-01,-2.464714544213020830e-01,4.590794523210718348e-01,-1.016384214938266112e-01,-8.090100923083631823e-01,1.110704887282665698e+00
1.215187816918257502e+00,-7.816566527875029591e-02,-3.787839821899921522e-02,-4.410425960263254508e-01,7.951120156453812537e-01,9.676735142843460036e-01,-2.782632629165266436e-01,3.952150863758227550e-01,-1.786492119724612526e-01,-6.781746266438422044e-01,3.977878347950107862e-01
1.212787951047094026e+00,-7.567566927720857650e-02,-4.000335079572815700e-02,-4.462810282677676099e-01,7.966845095291769097e-01,9.599457003615271544e-01,-3.221840492154093849e-01,2.288456298184292637e-01,-3.535701119171049123e-01,-6.360267162050380341e-01,3.774538877122650404e-02
1.210032664649051792e+00,-7.435229670156223714e-02,-4.338821080184571133e-02,-4.513051564279254024e-01,7.962369191303814153e-01,9.625525730517605627e-01,-3.665838924118632880e-01,1.030097673234263572e-01,-4.933750800550755766e-01,-6.234691434418055955e-01,-1.265051264248899521e-01
1.206943732779971246e+00,-7.349772881805673175e-02,-4.733803200560188218e-02,-4.562798367097687380e-01,7.949415619248839660e-01,9.820733298593825600e-01,-4.052227885917372707e-01,1.110872541878655251e-01,-4.947998184259768673e-01,-6.230095781722847503e-01,-1.853605762808237800e-01
1.203566768721689551e+00,-7.230646469320622938e-02,-5.103228389684106442e-02,-4.612870313825780388e-01,7.934153253773937875e-01,1.012226798068782241e+00,-4.384520166538280472e-01,1.867822326319209802e-01,-4.293904605631877480e-01,-6.309695331969631393e-01,-1.905586446790034916e-01
1.199942635605987684e+00,-7.044906293702236921e-02,-5.418171020661517734e-02,-4.663533360474358402e-01,7.919639269322253927e-01,1.048590440277059166e+00,-4.670170749827691203e-01,2.773982770339183945e-01,-3.584523414291521104e-01,-6.372548355558260713e-01,-1.702596999496162888e-01
1.196102501948318908e+00,-6.787846786813264699e-02,-5.678298524416883902e-02,-4.715054465953282814e-01,7.907175255434408800e-01,1.087619486217036968e+00,-4.925628389923278894e-01,3.649938975948677777e-01,-2.922192802269906742e-01,-6.519173117721192012e-01,-1.411361190627636319e-01
1.192065148159784371e+00,-6.468826527618649902e-02,-5.894539187985871342e-02,-4.768021575453758598e-01,7.897051485475183874e-01,1.127039647654326515e+00,-5.164764512439599109e-01,4.323215489022551594e-01,-2.486097399155356713e-01,-6.729969350116010718e-01,-1.124505136194233756e-01
1.187834235020196250e+00,-6.118397090988349218e-02,-6.100158093554046423e-02,-4.823001841175498239e-01,7.889110658003030130e-01,1.162986847660642420e+00,-5.411391346182882200e-01,4.436243559209111509e-01,-2.654958182957077861e-01,-7.018292145920251857e-01,-8.685490052846241149e-02
1.183406339000846463e+00,-5.774640699785325154e-02,-6.340678673685189171e-02,-4.879764366807524123e-01,7.883065787650582745e-01,1.198076040689571187e+00,-5.658405807312605340e-01,4.157620381197228432e-01,-3.357618478826248642e-01,-7.173877174223785014e-01,-6.515298562989499387e-02
1.178778995981752509e+00,-5.463948063490592366e-02,-6.652388511919489489e-02,-4.937362696341919266e-01,7.878627710913583826e-01,1.232649498262001320e+00,-5.911023604115961394e-01,3.610681656644115778e-01,-4.433963418755533237e-01,-7.225895724354085559e-01,-4.676909375288808290e-02
1.173937910020692810e+00,-5.216795836473327175e-02,-7.071276076295344992e-02,-4.995632795908694357e-01,7.875643143715284067e-01,1.262974832530722180e+00,-6.194128925588847645e-01,2.570233959832453063e-01,-6.035812040085243302e-01,-7.338868218946759114e-01,-2.917783805927011767e-02
1.168863609764455136e+00,-5.044391207045188091e-02,-7.605987070097651459e-02,-5.055203886012610281e-01,7.873891675716780947e-01,1.293675435456190570e+00,-6.494837949439642433e-01,1.742615276972644955e-01,-7.329901228558399762e-01,-7.550338019674299739e-01,-1.578865187357732583e-02
1.163543782800554593e+00,-4.936879460280117760e-02,-8.246057455360633615e-02,-5.115903962336338928e-01,7.872983337632124545e-01,1.325501070440321616e+00,-6.808225467714463797e-01,9.484279795623488940e-02,-8.669944831244218442e-01,-7.621862862553684392e-01,-7.680096819635021284e-03
1.157972983834485659e+00,-4.889339822118930756e-02,-8.997197471969253790e-02,-5.175921667886382860e-01,7.872571222175988037e-01,1.360850363585905720e+00,-7.121991054452221359e-01,2.434362543172847310e-02,-1.010694538327586933e+00,-7.381771160360692807e-01,-3.087950144359441831e-03
1.152147411952463951e+00,-4.889343270756587451e-02,-9.855213261500489486e-02,-5.233789964438589903e-01,7.872538020067728626e-01,1.398654513480829920e+00,-7.445111451190713492e-01,-2.403932726624583710e-02,-1.134212375059364897e+00,-7.084616450170417856e-01,1.647827540256121236e-03
1.146077343909338131e+00,-4.905060195151562247e-02,-1.080019068517599906e-01,-5.287092569712265044e-01,7.872829917158354895e-01,1.447080041804202244e+00,-7.731875718322505087e-01,-1.502789790582084901e-02,-1.228228504351782213e+00,-6.244839438228788620e-01,5.086987679181705947e-03
1.139793135967657856e+00,-4.883617933581820697e-02,-1.179587179353280280e-01,-5.332348536771642777e-01,7.873340176215164465e-01,1.506329541212050538e+00,-7.979492855243609517e-01,6.872343791136989455e-02,-1.261104522441096387e+00,-5.075731672127369309e-01,7.200102286081816981e-03
1.133324560957662097e+00,-4.780064301234678015e-02,-1.281189359557601271e-01,-5.366681167915755557e-01,7.873918196124021218e-01,1.574585688884881485e+00,-8.192422003925983187e-01,1.901510584140040372e-01,-1.279130271709168598e+00,-3.515983732760899483e-01,7.051623454313249266e-03
1.126688622957058517e+00,-4.574411750799069198e-02,-1.384008039632758369e-01,-5.388238420624654745e-01,7.874467176539884372e-01,1.646775721822831162e+00,-8.398562360284079764e-01,3.239297909588370605e-01,-1.291485451896830616e+00,-1.880556162781590879e-01,6.537450087495249099e-03
1.119867276158138747e+00,-4.272688608421499473e-02,-1.487748278377527544e-01,-5.398989701276601938e-01,7.874937416617129315e-01,1.712143296232436773e+00,-8.658034281469784155e-01,4.304019891244825202e-01,-1.302025808370939286e+00,-8.079064100844648988e-02,5.238581600134710990e-03
1.112802741499301806e+00,-3.917930195337435140e-02,-1.594465231460947541e-01,-5.403609125201946917e-01,7.875316786610978559e-01,1.764106041824491822e+00,-9.008785303249802201e-01,4.567098156096626727e-01,-1.365677936724894348e+00,-3.404206091565992881e-02,4.278461652382818670e-03
1.105423326018728947e+00,-3.581392424354538917e-02,-1.710250306039342028e-01,-5.405114214187235477e-01,7.875577047398351072e-01,1.804242951303631326e+00,-9.446680793783492902e-01,3.850828018123950702e-01,-1.528530234321467951e+00,-2.619407172153802310e-03,2.430043991741598786e-03
1.097687088478064066e+00,-3.292839247726495749e-02,-1.838785126480169674e-01,-5.402666499998961536e-01,7.875599498580050373e-01,1.847897779107796623e+00,-9.900300430310219335e-01,3.368146425418680479e-01,-1.684530500528960584e+00,6.435270845284615793e-02,-1.349447009906621243e-03
1.089631227228223365e+00,-2.984323688404509969e-02,-1.977202310376950101e-01,-5.388296639197317495e-01,7.875172180622991291e-01,1.921162300748574747e+00,-1.024263824383529364e+00,4.347873890636130834e-01,-1.776020134371261161e+00,2.938669394805719093e-01,-8.305565591621127952e-03
1.081356206916787022e+00,-2.562496571863686831e-02,-2.124927322844084865e-01,-5.346234801502044443e-01,7.873786614033960740e-01,2.029933300892341030e+00,-1.044663075564556065e+00,6.198648120253099636e-01,-1.917487790455080887e+00,7.550394682201191365e-01,-2.390583694116784480e-02
1.072950515017076834e+00,-2.024279085796113278e-02,-2.290620258728519876e-01,-5.259201842945907535e-01,7.851198235735578068e-01,2.136248672384406078e+00,-1.057836455880912352e+00,7.256839030705142246e-01,-2.224273693241700656e+00,1.420561373853336029e+00,-5.401095378908497002e-01
1.064439665322190365e+00,-1.391991525120786152e-02,-2.480503516870559144e-01,-5.115251943717915584e-01,7.774626666441247780e-01,2.239316229666612035e+00,-1.071686301770164329e+00,8.553963945023289606e-01,-2.521901935178430421e+00,2.179169196774959794e+00,-1.372215097628243674e+00
1.055814236346965806e+00,-5.618207464528785292e-03,-2.673173362036570522e-01,-4.924798352365445941e-01,7.621234583155734876e-01,2.306364098099641158e+00,-1.037689850195602892e+00,1.238551196009195943e+00,-2.296559840627172111e+00,2.617537002251791645e+00,-2.257790416085377672e+00
1.048527854380028490e+00,5.652018528552164682e-03,-2.837181779238143742e-01,-4.722241315521418792e-01,7.440501767046024950e-01,2.312363920830905695e+00,-7.865864991561155595e-01,1.579057776882478059e+00,-1.804482976804309358e+00,2.446362902265469152e+00,-2.270251820002477494e+00
1.043120760698515559e+00,1.701048115811095579e-02,-2.989161697405970930e-01,-4.538991111699185454e-01,7.254941994339281219e-01,2.261508259559450895e+00,-5.674156062972898207e-01,1.259816922649540816e+00,-1.994726828732653390e+00,2.135061264655165658e+00,-2.378953012702209158e+00
1.039398758048675653e+00,2.512807676321227729e-02,-3.159920849973824053e-01,-4.387809983184294271e-01,7.058322709233344483e-01,2.187683950804193866e+00,-3.650434548892674269e-01,7.681123106873994910e-01,-2.273846183151372546e+00,1.644639530220262547e+00,-2.546724373593359569e+00
1.037282666472526760e+00,3.051947728436700535e-02,-3.340018107739709530e-01,-4.273222310669794743e-01,6.845816626164594743e-01,2.145319376590643312e+00,-1.661710556966218555e-01,5.778093413600967621e-01,-2.228622040933521120e+00,1.219814896090224643e+00,-2.776200086761989372e+00
1.036718815971398255e+00,3.534124260783205046e-02,-3.512337968984113878e-01,-4.179624264103361519e-01,6.611951436365900436e-01,2.147627515159707734e+00,2.256271525829819241e-02,6.256508793053299211e-01,-2.079464268061375964e+00,1.119291671616160055e+00,-3.080905439699793913e+00
1.037616527522910337e+00,4.081236455575226740e-02,-3.673550957476517942e-01,-4.086223842516696347e-01,6.349625477091407344e-01,2.171109834919076498e+00,1.994652462916041147e-01,7.400293748456410192e-01,-1.950825166364992036e+00,1.214932689161394963e+00,-3.486207647924362441e+00
1.039890089253711958e+00,4.707920695514537096e-02,-3.824167023480223304e-01,-3.987026678594455253e-01,6.051902093835603846e-01,2.190526033548519713e+00,3.672851443718171960e-01,8.242390520740161541e-01,-1.814487119201611209e+00,1.264805336916542622e+00,-3.963550769628955361e+00
1.043477443109304792e+00,5.402133624915909926e-02,-3.964781377322660338e-01,-3.880862817585922220e-01,5.713321204949748378e-01,2.216628578139068662e+00,5.282984657311315946e-01,9.088362837229191360e-01,-1.700709221873460075e+00,1.389364272382211718e+00,-4.506046004501862434e+00
1.048317406684264430e+00,6.150021744521069061e-02,-4.100050009179216914e-01,-3.759616304358477379e-01,5.329242398504896450e-01,2.249723427927377895e+00,6.805642158905964578e-01,9.586161228839650272e-01,-1.680670236328792866e+00,1.641985835527997928e+00,-5.100048041468373761e+00
1.054331385843193747e+00,6.877068753081271024e-02,-4.240692098168247770e-01,-3.616788458834507836e-01,4.896460106087354158e-01,2.272752459425964489e+00,8.220198063381480846e-01,8.568415348700817447e-01,-1.834766615582525739e+00,1.929192131029124901e+00,-5.722834014994444551e+00
1.061438736584310760e+00,7.441791700130712117e-02,-4.400541927005308107e-01,-3.453672600807204396e-01,4.413581168429780988e-01,2.273651942406003101e+00,9.542009388011333249e-01,5.527461032774204641e-01,-2.160616307535822234e+00,2.149587960558407396e+00,-6.351794628310687862e+00
1.069591513959096352e+00,7.716534744975404869e-02,-4.587795125380099148e-01,-3.278159632014780445e-01,3.880557378347146424e-01,2.255032910611744601e+00,1.083657782474751530e+00,1.316579536690003771e-01,-2.519833122147035809e+00,2.239497285757241940e+00,-6.975881304600052069e+00
1.078796687101025720e+00,7.592732706768100248e-02,-4.802971460835752104e-01,-3.106880327989115509e-01,3.298416850205539430e-01,2.203385204651543194e+00,1.217772834790791237e+00,-4.442669905115014251e-01,-2.858756634454319823e+00,2.044406419710986356e+00,-7.578798211151358544e+00
1.089123144005633703e+00,7.051351604827470199e-02,-5.035136410290739217e-01,-2.957714612328757875e-01,2.668257724399403230e-01,2.150304333382386801e+00,1.364036680668895274e+00,-9.127190918225408511e-01,-2.944951985203036582e+00,1.686791853172459277e+00,-8.176214132741471019e+00
1.100660176265762402e+00,6.189269583777926020e-02,-5.264574440986642401e-01,-2.840721723508968233e-01,1.990390506621360078e-01,2.102966017417910560e+00,1.520194107736811739e+00,-1.246280693504277171e+00,-2.790888283032579409e+00,1.239980265311934504e+00,-8.772026470144023591e+00
1.113511918211956386e+00,5.191389587258589400e-02,-5.463600467684144313e-01,-2.762631229437960689e-01,1.264516171808600931e-01,2.079364620069603209e+00,1.692532772775446892e+00,-1.252394578259298896e+00,-2.185203212720242316e+00,7.140370992707423259e-01,-9.377079854129327430e+00
1.127776291626540806e+00,4.253133231023790289e-02,-5.604486776028612116e-01,-2.728426991430195070e-01,4.893842198724626669e-02,2.065142702430280863e+00,1.872842599496087779e+00,-1.097212446735591707e+00,-1.337447481650469339e+00,1.427279173480574537e-01,-1.000000000000000000e+01
1.143471944460061840e+00,3.417401745538425212e-02,-5.676664030820240958e-01,-2.743853684160372786e-01,-3.361765036515924898e-02,2.035140611910458031e+00,2.049507643019539138e+00,-9.944504502588991102e-01,-4.675218052436543870e-01,-5.276446620126595821e-01,-1.000000000000000000e+01
1.160490529179487806e+00,2.584082973077795470e-02,-5.689157401593780694e-01,-2.810503649482113953e-01,-1.213589690206800936e-01,1.982781411677828176e+00,2.202313813732928782e+00,-1.091057917159211632e+00,1.555424176853098250e-01,-1.137933780427768493e+00,-1.000000000000000000e+01
1.178628093464088256e+00,1.640657254059731465e-02,-5.654921970308226520e-01,-2.925998114687122231e-01,-2.144600944298414857e-01,1.910333110939630874e+00,2.327787527542480639e+00,-1.269476368070472372e+00,7.013793706758347790e-01,-1.748654426288144714e+00,-1.000000000000000000e+01
1.197601264532226928e+00,5.307958606113003311e-03,-5.582212912462324317e-01,-3.085465196667750432e-01,-3.130495282100901888e-01,1.824132131851936345e+00,2.410294693109658049e+00,-1.505626583187193335e+00,1.117552872407541642e+00,-2.237904857526814340e+00,-1.000000000000000000e+01
1.217053274088231607e+00,-6.546328174246975051e-03,-5.474548538062951053e-01,-3.267669192627405961e-01,-4.171144790441420613e-01,1.783933530167679526e+00,2.448412673431403785e+00,-1.455078634437211083e+00,1.573752882040304391e+00,-2.320530371154077010e+00,-1.000000000000000000e+01
1.236425541563173747e+00,-1.859221121090395140e-02,-5.350547182185915185e-01,-3.444244696832111097e-01,-5.255553861782794600e-01,1.755820865144557708e+00,2.378877245172223098e+00,-1.539167879320826104e+00,1.524507273509086547e+00,-2.113806143004073768e+00,-1.000000000000000000e+01
1.254925001086103054e+00,-3.205259392599518059e-02,-5.248895227565867350e-01,-3.597286962214932271e-01,-6.359041960966693718e-01,1.731054115985031228e+00,2.246042236057728125e+00,-1.824804312051476085e+00,1.017166846698237981e+00,-1.713040154808451287e+00,-1.000000000000000000e+01
1.272351873128322763e+00,-4.803575509491712220e-02,-5.194663999881330430e-01,-3.711217167569719200e-01,-7.462295216878854776e-01,1.715673735933139765e+00,2.110838151069819535e+00,-2.169841386422809215e+00,3.391822869247461680e-01,-1.136340747916651406e+00,-1.000000000000000000e+01
1.288321093355820901e+00,-6.613936179349856614e-02,-5.205564615738251799e-01,-3.775595329952739498e-01,-8.374054535420347722e-01,1.809323158222095884e+00,1.856879139279480784e+00,-2.298900654693010637e+00,-6.291651698888887090e-01,-5.531750932058783210e-01,-7.494562270136509774e+00
1.302496465998056685e+00,-8.127251583129567469e-02,-5.246974212880540778e-01,-3.802622370549193498e-01,-8.743583238290641990e-01,1.979668384219719579e+00,1.700303969262287440e+00,-1.505706505328921363e+00,-4.011551079323968372e-01,-9.621587790165031517e-02,-2.309802922203620934e+00
1.315745614209437475e+00,-8.925778362832913204e-02,-5.260016589007838750e-01,-3.778585769325363275e-01,-8.813203431426526180e-01,2.164372835722807142e+00,1.618496957538227532e+00,-5.031588400446220799e-01,7.802788911047640885e-02,7.123474745362804450e-01,2.521381544320177026e-01
1.328300472893451989e+00,-9.245624773242559769e-02,-5.260730554387046398e-01,-3.700305303902201581e-01,-8.741168315339432615e-01,2.236840477613752043e+00,1.523244492719077803e+00,-3.029109481828511918e-01,-9.355873714579929223e-02,1.253098896503644477e+00,1.375695968080643095e+00
1.340121485662067125e+00,-9.476864258749982672e-02,-5.274077539335918496e-01,-3.590155099649369186e-01,-8.613096572145624297e-01,2.260262408967261383e+00,1.433533947254031160e+00,-2.784586915092764348e-01,-2.388350635490081864e-01,1.505082173231907294e+00,1.735878956225738845e+00
1.351244124634059407e+00,-9.703614680834053707e-02,-5.295912011754073667e-01,-3.466367166739296457e-01,-8.470006800576109773e-01,2.264076621607820083e+00,1.347097399264243878e+00,-2.884404831212674103e-01,-3.068904751935528918e-01,1.589624537754928957e+00,1.839907001922825636e+00
1.361659340134216745e+00,-9.925594375558857707e-02,-5.319988969530393685e-01,-3.340456813846930384e-01,-8.307285730197224716e-01,2.265794761810687508e+00,1.256683209700736326e+00,-2.666251959917643743e-01,-2.950120256120185025e-01,1.558228981013970227e+00,2.227608746791168493e+00
1.371330480770996285e+00,-1.012418688312839710e-01,-5.341879087008687410e-01,-3.219596468149477086e-01,-8.101977462293098453e-01,2.267891549468751933e+00,1.161066224212187636e+00,-2.300778812451537148e-01,-2.522321561198621054e-01,1.463507014738240519e+00,2.904199263023985012e+00
1.380233903210430713e+00,-1.025449111719640011e-01,-5.356344825567117551e-01,-3.106815860252409300e-01,-7.831749739209464822e-01,2.280695566191101253e+00,1.064675540304899526e+00,-9.608789765202557787e-02,-1.094580600260342818e-01,1.356391025061626232e+00,3.850211278381779234e+00
1.388365068806347358e+00,-1.025170769336367638e-01,-5.359524421871076916e-01,-2.997360847818964502e-01,-7.482295184360973073e-01,2.308620359069574413e+00,9.678472337867726205e-01,1.025345831331791607e-01,3.003210696662634432e-02,1.380386779335712299e+00,4.884702357255105376e+00
1.395733292561157191e+00,-1.004178363340274827e-01,-5.351363603460779217e-01,-2.876055653662693001e-01,-7.050776235572157047e-01,2.362371031331511162e+00,8.736687123635615837e-01,4.216095075927943636e-01,1.742087139108576266e-01,1.652593816493781231e+00,5.901779331668663531e+00
1.402341216463499407e+00,-9.587655106935828730e-02,-5.332125336238746627e-01,-2.733211732780643777e-01,-6.543208537817556403e-01,2.409180912680856768e+00,7.777116615726735738e-01,7.129420357053553037e-01,3.070050118620948343e-01,1.918864980645702989e+00,6.786049283954890932e+00
